sentence,compound,positive,negative,neutral,label,title
"With one hand he clutched at the hand-rail, then with both.",0.4939,0.242,0.0,0.758,positive,"The Country of the Blind, and Other Stories"
For a moment the two men stood swaying.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Then suddenly, with a violent jerk, Horrocks had twisted him from his hold.",-0.743,0.0,0.387,0.613,negative,"The Country of the Blind, and Other Stories"
"He clutched at Horrocks and missed, his foot went back into empty air; in mid-air he twisted himself, and then cheek and shoulder and knee struck the hot cone together.",-0.6124,0.0,0.182,0.818,negative,"The Country of the Blind, and Other Stories"
"He clutched the chain by which the cone hung, and the thing sank an infinitesimal amount as he struck it.",-0.25,0.0,0.095,0.905,negative,"The Country of the Blind, and Other Stories"
"A circle of glowing red appeared about him, and a tongue of flame, released from the chaos within, flickered up towards him.",-0.5719,0.0,0.163,0.837,negative,"The Country of the Blind, and Other Stories"
"An intense pain assailed him at the knees, and he could smell the singeing of his hands.",-0.4588,0.066,0.168,0.765,negative,"The Country of the Blind, and Other Stories"
"He raised himself to his feet, and tried to climb up the chain, and then something struck his head.",-0.25,0.0,0.1,0.9,negative,"The Country of the Blind, and Other Stories"
"Black and shining with the moonlight, the throat of the furnace rose about him.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Horrocks, he saw, stood above him by one of the trucks of fuel on the rail.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"The gesticulating figure was bright and white in the moonlight, and shouting, ""Fizzle, you fool!",0.0,0.154,0.154,0.691,neutral,"The Country of the Blind, and Other Stories"
"Fizzle, you hunter of women!",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
You hot-blooded hound!,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Boil!,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
boil!,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"boil!""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Suddenly he caught up a handful of coal out of the truck, and flung it deliberately, lump after lump, at Raut.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Horrocks!""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
cried Raut.,-0.3818,0.0,0.722,0.278,negative,"The Country of the Blind, and Other Stories"
"""Horrocks!""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"He clung, crying, to the chain, pulling himself up from the burning of the cone.",-0.4767,0.0,0.181,0.819,negative,"The Country of the Blind, and Other Stories"
Each missile Horrocks flung hit him.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"His clothes charred and glowed, and as he struggled the cone dropped, and a rush of hot, suffocating gas whooped out and burned round him in a swift breath of flame.",-0.1531,0.058,0.077,0.865,negative,"The Country of the Blind, and Other Stories"
His human likeness departed from him.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"When the momentary red had passed, Horrocks saw a charred, blackened figure, its head streaked with blood, still clutching and fumbling with the chain, and writhing in agony--a cindery animal, an inhuman, monstrous creature that began a sobbing, intermittent shriek.",-0.3818,0.0,0.066,0.934,negative,"The Country of the Blind, and Other Stories"
Abruptly at the sight the ironmaster's anger passed.,-0.5719,0.0,0.346,0.654,negative,"The Country of the Blind, and Other Stories"
A deadly sickness came upon him.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
The heavy odour of burning flesh came drifting up to his nostrils.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
His sanity returned to him.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""God have mercy u",0.5574,0.821,0.0,0.179,positive,"The Country of the Blind, and Other Stories"
